duration,zcr_mean,zcr_std,centroid_std,flatness_mean,flatness_std,onset_strength_mean,onset_strength_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_std,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc_1_mean,mfcc_1_std,mfcc_delta_1_mean,mfcc_delta2_1_mean,mfcc_2_std,mfcc_delta_2_mean,mfcc_delta2_2_mean,mfcc_3_mean,mfcc_3_std,mfcc_delta_3_mean,mfcc_delta2_3_mean,mfcc_4_mean,mfcc_4_std,mfcc_delta_4_mean,mfcc_delta2_4_mean,mfcc_5_mean,mfcc_5_std,mfcc_delta_5_mean,mfcc_delta2_5_mean,mfcc_6_mean,mfcc_6_std,mfcc_delta_6_mean,mfcc_delta2_6_mean,mfcc_7_mean,mfcc_7_std,mfcc_delta_7_mean,mfcc_delta2_7_mean,mfcc_8_mean,mfcc_8_std,mfcc_delta_8_mean,mfcc_delta2_8_mean,mfcc_9_mean,mfcc_9_std,mfcc_delta_9_mean,mfcc_delta2_9_mean,mfcc_10_mean,mfcc_10_std,mfcc_delta_10_mean,mfcc_delta2_10_mean,mfcc_11_mean,mfcc_delta_11_mean,mfcc_delta2_11_mean,mfcc_12_mean,mfcc_delta_12_mean,mfcc_delta2_12_mean,mfcc_13_mean,mfcc_delta_13_mean,mfcc_delta2_13_mean
186.3368253968254,0.1062569363317757,0.0400723203671495,427.44200184290855,0.02284701,0.08448441,1.0584977,0.57434464,17.115647907541206,4.322617388393256,14.91870060150642,3.872240707568372,19.44242002558317,4.068593241154141,3.7591511601887055,2.81108107157766,18.258435957101582,2.396169208049376,49.64199241812636,3.7403295359035527,-60.137897,63.8334,-0.05523055,-0.0016570555,14.464445,-0.0051619974,6.510586e-05,6.53111,8.45592,-0.0024959452,-0.00012100115,31.019007,7.8636246,-0.004378143,0.00010251687,8.650808,6.264112,1.8651373e-05,-5.4698467e-05,19.290974,6.6504045,-0.0023628871,-2.146522e-05,5.6433487,5.8568974,-0.000949417,0.00041065674,12.837247,6.017725,-0.0017287242,4.968692e-05,3.9309142,5.839562,1.3346092e-06,-0.00019548707,9.80322,5.698156,-0.0017969359,-0.0001178644,2.4543662,-0.00078289234,0.00010033909,7.110892,-0.00091840746,-0.00018095656,2.016149,-0.00042557492,-0.00029233636
229.82530612244895,0.0941157916214134,0.0536383934935916,519.9185824607378,0.007538554,0.04935318,1.0384839,0.50917774,24.1744454987004,8.42683636370732,20.044282300211982,6.1064624123165885,25.39222149749572,6.7197444872367065,6.025327795905151,5.141963562061965,20.2770384603914,3.6033065092807193,50.25243974159738,3.210079870938101,-193.12805,91.92592,0.0,5.5401367e-10,30.377197,-7.7080164e-10,-8.9123936e-10,-11.847853,22.765095,2.312405e-09,8.189767e-10,29.6146,18.901636,1.1562025e-09,2.4087551e-10,9.535533,14.673246,8.6715185e-10,-9.153269e-10,1.9874113,15.172676,-1.3489029e-09,-9.6350206e-11,-2.7854996,13.85669,5.299261e-10,1.3248153e-09,6.8911633,10.320269,-1.9270041e-10,-2.8905062e-10,-5.194074,12.740007,-6.7445144e-10,-9.6350206e-11,9.1319475,10.485463,0.0,-2.1678796e-10,-4.2239256,-1.5416033e-09,-4.0346648e-10,-0.18220784,9.6350206e-11,-8.9123936e-10,-5.7138476,-8.6715185e-10,-1.0839398e-10
295.13142857142856,0.0957448042664817,0.0477242595206825,432.19204235964855,0.012403089,0.09367894,1.0578909,0.52349186,23.796076986792503,7.154602686306003,21.958428383259267,6.486081474056433,24.766806700225946,6.092180680685803,5.474719337808509,4.796566058861926,21.98389683348475,3.5157206590010635,50.083325414458855,4.049524189809988,-201.99089,97.81132,0.0,3.751374e-10,32.258183,1.8006595e-09,6.189767e-10,-18.952385,19.072353,-6.002199e-10,1.594334e-09,13.975935,18.521126,-1.0503848e-09,2.8135305e-10,3.609746,15.874858,-1.2004397e-09,6.4711203e-10,-3.9534652,17.067541,2.2508244e-10,5.439492e-10,-4.248156,15.867745,-9.0032976e-10,-9.378435e-10,1.2811847,12.384939,4.5016488e-10,-1.4161438e-09,-9.46226,12.409034,3.0010994e-10,-1.03162784e-10,10.489232,12.038249,-1.1254122e-09,-5.627061e-10,-2.8357334,-7.502748e-10,5.81463e-10,-2.6106005,0.0,-1.594334e-10,-7.250297,1.0503848e-09,1.1254122e-10
138.11931972789117,0.0944801647335686,0.0520940330556469,657.3435039022079,0.016753962,0.113515854,1.1194754,0.8453714,27.737076307163548,7.645104662893543,22.07836706530494,5.215579530994025,26.63496244631528,5.97395101054334,5.150678718310675,4.866150015425382,24.812495576833417,5.609885987951528,49.85502809430726,7.382619418966883,-152.08098,114.62336,0.0,-4.168017e-09,38.72516,0.0,1.442775e-09,-7.8329735,21.93125,1.9237e-09,3.1260126e-09,17.648594,15.170675,8.015417e-10,-5.2100213e-10,5.952987,15.6091175,0.0,-4.288248e-09,10.768129,14.069965,0.0,8.6165736e-10,-4.6423516,12.45913,3.2061667e-10,-1.2624282e-09,-1.0576041,10.331928,-1.6030834e-10,-4.208094e-10,-3.0104778,10.601034,5.610792e-10,6.612719e-10,2.7001274,10.27166,2.3244708e-09,1.2223511e-09,1.4302197,-6.4123334e-10,1.1622354e-09,5.6014957,-1.2824667e-09,-6.512526e-10,-6.508483,-6.4123334e-10,2.544895e-09
101.0409977324263,0.082494062535903,0.0364771246932318,400.22689966342233,0.0032666498,0.015330517,0.9780039,0.48865703,27.58504375459411,5.647905127767931,17.904617021184038,4.191117537016471,24.51704444478845,4.271154262279418,3.896276019198709,3.8585222018035,23.279413047375076,3.094888252882737,51.25491936567168,3.732828016854522,-183.79074,53.12122,0.013416199,-0.025929496,22.603874,1.0893626e-05,-0.01272863,9.900074,12.934671,-0.00030175727,-0.0021626637,18.007156,10.557854,-0.0004272097,0.00015755616,10.20117,6.8377547,0.0015267313,-0.0018384089,12.400106,6.339271,0.0013748789,-0.0009148435,2.3783672,5.8425174,0.0019755196,0.00078251795,6.3622456,6.57422,0.002662932,0.0003191975,-0.46440735,6.0655193,0.0013895761,-0.0002594961,6.3314986,8.49966,0.0014915437,-0.0003489369,-0.6507889,0.0010322027,0.00061594474,5.07666,0.00029265092,-0.00068173767,2.2982152,0.00059532153,0.00020651368
214.10857142857145,0.1064056505700303,0.0645463470742972,654.2781472704132,0.020130372,0.064342625,1.1719819,1.1197023,25.44393501472324,6.158747787803788,16.342540480391108,4.442992675177885,17.688959633359808,4.375790536776732,3.1601634368475784,2.498310855571569,18.480008894227584,2.662681337266191,49.98483027898104,3.1631571262967166,-91.13699,64.38208,-0.02019597,-0.00066706876,21.983065,-0.009814006,-0.0001966889,4.726278,19.156305,-0.0032632102,0.0018636641,21.727098,9.93352,-0.0015418108,-0.0008094248,4.9006433,7.0737443,0.00033901876,-0.0017746873,16.592361,7.138545,-0.0031891635,-0.00044717966,5.4858155,6.0822434,0.00040295388,-0.001620306,12.492123,5.726834,-0.0007012498,-0.0007698084,0.078687176,5.7334714,-0.0011758403,0.00042772279,9.158097,5.7923746,-0.0002694026,0.00020126201,-1.8775748,0.00018249227,0.000529996,7.329584,-0.00075872376,0.0006183444,3.3520858,0.0007624805,0.00014479578
307.63750566893424,0.0678637229106913,0.0737309600539641,918.918478304181,0.017383156,0.10500074,1.0873283,1.0806167,20.196422774395483,6.043923485603879,21.30323222433131,4.877432334527891,24.94335951920122,5.626794712749178,4.5076783304270345,4.315045478578975,22.449527531802097,3.8906879809183255,50.12317862135126,4.873359946934402,-207.03056,77.8049,-0.009422314,-0.0019972674,43.557102,-0.0047804783,-7.836664e-06,22.725262,18.337616,-0.0066269315,-0.0008739852,23.04356,10.442424,-0.0056412085,-0.00082277483,2.9700305,8.383825,-0.0030721147,-0.0004278254,7.2267923,8.446421,-0.0035172543,-0.000583584,-4.1070724,8.315902,-0.0021904404,-0.00012108659,1.2595146,7.2985277,-0.0012036476,-9.740396e-05,-2.635752,8.745529,-0.0018489282,-0.00018636319,3.45612,9.39797,-0.0015093127,-0.00028643894,-1.3550371,-0.0001367321,-7.376778e-07,2.4143665,-0.0011152549,-0.00018575489,-1.9386263,-0.0008434086,-5.040218e-05
260.1682993197279,0.1112325168730477,0.0802199995603657,746.9128091239492,0.0057003507,0.013148893,1.0222906,0.6303324,29.886850275151662,5.468123989654379,20.494655778263898,5.351938306616178,24.608235322667355,4.935218420913216,4.563780622750478,4.418954795503618,22.914497388943296,4.1533449753777525,51.9835790439699,3.919433236344656,-215.71031,95.7967,0.002145537,0.0006280893,33.85581,-0.0039617456,0.0005647358,6.151939,19.231363,-0.0015884399,-0.0013860776,43.10779,17.859468,0.0020004523,-0.0010767186,3.3991985,14.830221,0.0011229062,-2.3687424e-05,7.4109592,10.7051525,0.0023954518,-0.00079195463,-3.0229166,11.109143,0.0009299805,-0.0003821888,3.3308735,10.939086,0.0012668952,-0.00029822017,-10.673068,11.7317705,0.0038847835,-0.00069286034,3.459603,10.070904,0.0035235784,-0.0005058352,-1.4224237,-0.0010448102,-0.00037065428,-5.114966,-0.0024854771,4.2744323e-05,-3.2720506,-0.0015417151,0.0006652517
262.67510204081634,0.1459328196129453,0.0871328753520366,867.8046491878088,0.016991336,0.025831887,1.2754718,1.1435033,29.9443729026302,4.994670540499179,19.485342381518937,5.077362807425197,20.47633078938755,4.967751692090369,3.850367461880301,3.493018123252277,18.80425428952652,3.179589152231385,49.54849178710136,2.941675406759797,-135.36554,89.50301,0.0028295768,-0.002556322,29.027817,-0.012196439,-0.0030136222,11.081914,15.497589,0.0011439662,-0.00067609234,41.225773,14.998093,-5.7521742e-05,-0.00012772874,9.325108,11.581009,-0.0023650934,-0.0005378231,15.668837,10.746044,0.00034595907,0.00064325094,5.074879,10.815985,0.0008121766,-0.0010096299,9.73319,8.098751,7.5341195e-05,-0.0002664192,-2.9496684,8.642821,-5.253647e-05,-0.0005705421,4.235855,8.107303,0.0004033754,-0.00043573906,-2.6848953,-0.00011634338,-0.0002789018,0.19897947,0.0006845089,-0.0006836926,-4.573195,0.000795606,-0.0006615462
282.7321995464853,0.1631474488277079,0.0790769656735569,707.9439301874786,0.012967623,0.016016945,1.0913684,0.6986484,29.651068997203044,5.246106037110891,20.80595537404981,5.493982312203606,25.596455777595555,5.23691709707172,5.724550576605065,6.310669840908056,22.993985986385898,6.671223642156308,51.32664249959254,4.627311613254307,-176.43506,104.467224,-0.010095917,-0.004932201,23.811512,0.0039822953,0.0005740186,0.8210022,23.399776,0.0049799997,0.0008649357,29.300043,18.409887,0.0008405693,0.00014937413,0.40189946,18.60872,0.0005334707,0.0001204833,2.6410735,13.354413,-0.0005374862,0.00041881215,-5.904794,10.279468,-0.00078786945,0.00063553243,-1.2799942,10.433825,-0.00028760027,0.0006395762,-11.523,10.74146,0.002420283,0.0007118226,-4.455718,11.887179,-0.00048680848,-0.00047215784,-5.145253,-0.0016306186,-0.00037692566,-1.5275652,-0.0006778863,0.00032228336,-6.276147,0.0007142735,0.00014635467
250.7263492063492,0.1621042651851037,0.0956409204292942,866.9006541940981,0.025495127,0.037226073,1.2403849,1.0744553,26.565624466334487,6.800621708039165,18.676921080453496,5.507144672361115,21.946333808194368,5.395357867908679,4.644500018941078,3.805341623285562,18.90760223399619,3.151597922407436,50.68231967838352,3.023817099972728,-121.82353,83.41795,-0.0062133907,-0.0034738153,25.88511,0.00037153697,-0.0010561269,19.532003,17.370232,-0.0008452679,2.1695958e-05,40.5082,16.068302,0.001386531,0.0004028236,7.1324325,14.913099,0.001195892,0.0003726675,16.745481,14.236197,-0.00018490604,0.0008836617,3.6196163,13.1974535,0.0008114276,0.00046373438,7.6653953,11.13767,0.0012533307,-7.77867e-05,-2.6516404,11.94699,0.0012938915,0.00032226066,7.5191884,9.856488,0.0010557512,-0.000296768,0.903439,0.0011481197,-0.000496117,4.4071436,-0.00022820415,4.8762275e-05,-1.133216,-7.857745e-05,0.00011837754
273.6275283446712,0.1124325894277683,0.0680352367773262,672.9820705231925,0.0055147056,0.006439347,1.1544659,0.8768427,30.681794575213544,4.736672978416077,19.01128976578927,4.799300941778728,24.513752305894418,4.721186079095422,4.592065970534933,4.041004847608836,19.85932438931619,3.898867273598216,51.53371561396532,3.457928919743207,-146.25339,84.840324,-0.006969995,-0.0011811302,24.683214,-0.0010176803,-0.00097283453,19.322567,21.697935,0.004714288,-0.0011357211,35.160805,15.496093,0.0013039957,-0.0012007916,8.137069,11.002587,0.0017568526,-0.00047201826,13.7038765,11.80222,0.0016271867,-0.0008562004,5.368184,10.977296,0.00085140695,-0.0012276233,9.860805,9.301857,0.0005437651,-0.0007165934,-1.5006723,11.838955,0.00014020348,-0.000923055,7.796476,9.195896,0.00025142383,-0.0007372757,4.13573,0.0016530056,-0.0004490423,1.7140784,0.004032735,-0.0007901209,-2.0683036,0.0020536126,-0.00068144087
367.04326530612246,0.129551011058483,0.0895946144728323,1011.9208186745282,0.012383814,0.018866569,1.057677,0.76495373,30.49224997958381,4.677550538957876,19.198644006094117,5.095181960570599,21.96360586266608,5.356171804043194,4.8199231590170735,4.37151580632925,20.165996578166148,4.573776507225094,49.7882243567353,3.345718743631368,-167.5671,113.53238,-0.005514064,-6.859253e-05,33.022717,-0.0057397564,-0.0002087671,19.28229,16.957815,-0.002364526,-0.00022175377,47.710514,15.108608,-0.00057619245,-0.00016510667,15.918422,12.768181,-0.0004115053,-8.587563e-05,18.553076,9.642564,-0.0005686669,-4.1596802e-05,7.437857,9.304963,-0.00028678673,-1.9626095e-05,7.3340244,8.680536,-0.0003629013,0.00010167216,-2.2931614,9.481016,-0.00041347466,-3.484697e-05,4.8874197,9.551858,-0.00029892527,-9.1473165e-05,2.795471,-0.00033744943,5.985783e-05,2.383764,-0.00037114057,0.00023276241,-2.0833838,-0.00033950215,0.00020506124
456.3888888888889,0.0415991727637235,0.0504697407104783,694.9080803396116,0.00097142847,0.013523164,0.8146442,0.75454676,31.55107071035799,5.338452702676117,21.551494891193745,4.455206617348175,27.88440836418197,5.49387807962682,6.042307425869431,5.721502152606464,20.27032019549789,5.621256750864701,49.51021409004854,4.8280358319717935,-331.76117,66.53476,0.00011299546,7.172119e-05,50.407906,0.00014965002,9.79254e-05,35.448814,20.81013,0.00012373478,8.736174e-05,33.668926,23.26869,9.211147e-05,7.0404145e-05,15.73089,13.017478,6.3243024e-05,4.981249e-05,20.447306,11.951577,3.9833467e-05,3.0434267e-05,11.145394,10.618229,2.0827178e-05,1.7063097e-05,8.900077,9.832383,6.2853424e-06,1.1667894e-05,2.0941775,9.462487,-8.418883e-07,1.2313842e-05,4.9635363,8.657557,1.7621336e-06,1.47313895e-05,7.3502913,1.095384e-05,1.5100741e-05,3.3934145,1.7859487e-05,1.17047075e-05,3.0124154,1.3522613e-05,4.4527e-06
282.1260770975057,0.1484311106724755,0.097463474841119,984.2265414446092,0.012685204,0.020077046,0.9903672,0.5763424,30.22706740239203,5.130707623497778,20.309799294997767,5.077880260817737,23.51889654225715,5.182589377451898,4.694034938144662,4.8816813409579805,21.55606537599915,4.969602071516225,51.197200820531855,3.1513141091944545,-153.29353,107.26826,-0.018115018,-0.003922785,35.475243,-0.002311192,0.0006513541,1.5903192,27.354153,0.0029521298,0.001341208,38.678493,23.289415,-0.002806789,-0.00016086403,-1.1461732,12.232802,0.0013365382,0.0005165741,1.5423653,16.99435,-0.00033920255,0.0009417441,-0.953226,11.86201,-0.00021325464,0.0008281472,3.515997,11.531165,1.0479037e-05,0.00024460335,-1.5467298,10.589329,0.00051737565,0.0004445703,4.663028,13.468545,0.0007937576,0.0007169573,-2.6170819,0.00019506426,0.0006526049,-1.5606692,-5.4085052e-05,0.00082884106,-4.0418444,5.959903e-05,0.0010557263
174.46181405895692,0.1684097237240484,0.0829145719261353,697.7806865706623,0.029002966,0.036133464,1.1074151,0.74944913,25.72559495976077,5.602818797012048,18.68864776746044,5.05349272665081,21.58923252799296,5.104670099553878,4.1270994553541005,3.3030935537581696,18.213051297860897,2.804900016247984,50.93332839837375,3.0926539915392577,-86.05461,61.16594,0.044935726,-0.002743504,21.302042,0.004043532,0.0006477559,10.009917,19.062073,-0.00060703326,-0.0004002574,40.791306,12.478712,0.00046211854,-0.00012208284,13.103796,11.434933,-0.0007033562,-0.0007178705,19.21439,11.098014,0.00085734786,-0.0007867357,3.355521,10.577887,0.0003288948,-0.00038329963,11.980846,8.576307,0.00052964425,-0.00056641275,-1.5451093,11.486979,-0.00013618251,-0.00093363406,8.524024,8.721713,0.0006880478,-0.00062298804,3.6704776,0.0012664665,0.00017017197,4.5446386,0.00096583343,-0.0005879505,1.3995937,-0.000108529384,-0.00031973713
173.12340136054422,0.1575668400449302,0.0770512738487142,797.0554374042844,0.019892626,0.031584136,1.1169789,0.86772794,28.713928204163945,5.534194571125567,18.256261362497582,4.844029092739672,20.719480886303245,5.115609598142607,4.672611114114599,4.686280465691388,19.21133476101254,4.112355987254058,48.87143277478667,3.3684848689978364,-110.41082,96.12286,-0.04343217,-0.005332684,28.45575,0.0025019215,8.3033105e-05,-1.5525365,19.361162,-0.00043647125,0.0019748562,49.935177,20.325851,-0.00037212638,-0.00086124684,19.544842,10.420167,0.00019202288,-0.00032302187,12.207814,14.796751,-0.002120051,-0.00047698576,5.3014126,11.519003,0.00047876,-0.0009520326,12.1844845,9.405061,0.0008467661,-0.0001319383,8.381346,8.779183,0.00037551118,0.0011077435,10.851749,9.191927,-0.002703684,0.0018064285,3.9040763,0.000306593,0.0005295344,9.626042,-0.0024643736,-5.2031657e-05,2.668833,0.0006167523,-0.00055120303
190.77315192743765,0.178657390590768,0.0893829133534311,681.9585503465116,0.02033347,0.025373345,1.3373078,1.1405244,26.82656033316776,5.893663613979066,21.49982493978085,5.6264824357808925,25.15755419288421,5.631251750929731,5.404282812988167,4.841786883771207,20.240222251959104,4.034840435522495,51.40119891797023,3.319010354618503,-134.39586,93.38843,-0.012255497,-0.0029765605,23.713661,-0.005731121,0.0006586734,7.066213,18.227148,0.001887893,0.0027806032,36.71785,14.876245,-0.0037087484,-0.0006015772,2.4590158,15.398028,-0.0025844641,0.0006596564,13.572672,12.819275,-0.0022233203,0.00084145577,-4.6850834,14.685176,-0.0051652147,-0.000686442,6.368358,11.323936,-0.004713958,0.00021990752,-9.086518,11.596522,-0.0035211067,0.00031035158,4.1742544,10.328627,-0.002656646,-8.766621e-05,-3.725689,-0.0012376889,0.0003949717,-1.3509436,-0.0018971587,0.0004888499,-4.23388,-0.0022767528,-7.407681e-05
256.1441723356009,0.1471434573145168,0.0710072706116191,718.5184799040082,0.01297945,0.019557334,1.0327011,0.6652077,29.37326132666432,5.777557473370639,18.67554464350178,5.485003712706423,23.68205971744593,5.793255683619095,5.7203303463513935,5.897932614859131,21.807441789195863,3.782681719815144,52.26708684220584,3.416891542425184,-137.02275,114.319336,-0.013660813,0.00018939772,30.948532,-0.010263977,0.0015371112,-2.6319788,15.349482,-8.1894446e-05,0.0009668905,46.705444,18.125307,-0.0011537727,0.00024434642,1.8477187,11.321918,-0.0020230203,0.0010744763,9.862721,10.222627,0.0013820207,-0.00018709451,-2.2068362,12.603703,0.0032465602,-0.00049880124,2.172805,11.361183,0.0010709517,0.0002951955,-5.323064,8.124292,0.00028057926,0.0005653984,1.6106114,8.76926,0.0022665916,0.00017703287,-4.8589683,0.0020419445,3.968335e-05,-2.0871198,0.0013107505,0.00095021987,-5.84568,0.0023059938,0.0007950499
211.9138775510204,0.1650441983606332,0.0728073840649062,679.72740443779,0.027091758,0.027624184,1.0413941,0.7260437,25.911240588354637,5.962584099145264,18.535620514455516,4.587193047094939,22.713660134778923,4.347262004447171,3.843687201335844,3.246872846870461,17.950493081306494,2.473405101815605,49.79624122404131,2.94497947606533,-93.90661,67.578384,0.030145572,-0.0062157996,22.631893,0.005768989,-0.005148656,16.11186,13.581451,-0.004040777,-0.0026910796,47.575523,14.013465,0.0024217314,-0.0008736742,6.371541,11.097322,-0.0005099884,-0.0005679788,9.807991,9.583535,0.0012090076,-0.00044124483,-0.26140857,11.872487,0.0011623664,-0.000116712516,8.479628,8.501315,0.0017923907,6.163876e-05,-2.8755443,8.348955,0.0012129827,0.00016216982,3.8801055,8.138287,0.002431629,0.00012457358,-1.7942247,0.0017681745,0.00031930365,3.0730631,0.0015428773,0.00042179943,-2.9286263,-9.80585e-05,0.00041080223
217.8082993197279,0.1238116459632501,0.0728816807883784,790.6351782580246,0.0092621595,0.012377884,1.0833852,0.7547247,29.431916110182968,4.935994330654786,20.733605628254697,4.873371031575726,25.073462078088816,4.464314508642,4.147974792238876,4.546452226214282,20.626930219513,3.9760356566388513,51.82323638157641,3.711301208366379,-126.395935,85.75714,0.0128932195,-0.0032770212,25.422045,1.6938317e-05,0.0006242555,14.655377,23.51911,0.005573362,0.0005225957,31.784332,17.101246,-0.0012572014,-0.00054870645,6.068031,10.446765,0.0013759522,0.0008236509,17.151855,11.908011,0.005201669,0.00024816705,2.871575,10.590002,-0.00013603028,-0.0005643668,9.141516,8.880242,0.0011711142,-5.73859e-05,-1.8088609,7.9320307,0.0012568253,-0.00057249726,8.378282,9.9435835,0.002604414,-0.00032413765,1.0992188,0.000119476455,-4.5203564e-05,4.1982846,0.0011152028,3.942633e-05,-0.75246924,0.00037447712,3.4657107e-05
220.59895691609975,0.086965763472266,0.0524836801477368,475.948727597273,0.0044072405,0.010269596,1.2639625,0.96474475,25.58832686785297,5.580801759941014,21.42714544681148,5.019614937146911,24.2228717205087,4.578907121296706,3.949554264010607,4.169807030118863,23.314595406621667,4.762359212556666,50.787056057904216,4.062288424713159,-121.66126,93.14924,3.0199586e-05,1.8767163e-05,23.782883,4.2689597e-05,2.6525391e-05,-1.0194387,14.1743145,4.2605083e-05,2.6472291e-05,34.846214,10.426739,4.2467967e-05,2.6379545e-05,9.3103695,8.139378,4.2280466e-05,2.625204e-05,13.522782,8.649313,4.203615e-05,2.608864e-05,1.9288807,7.40712,4.174044e-05,2.5888377e-05,4.8708243,8.035949,4.1391635e-05,2.5653899e-05,1.8358464,7.2322145,4.0994142e-05,2.5385243e-05,1.5320401,7.052692,4.0542953e-05,2.50839e-05,-2.3295624,4.004313e-05,2.4748531e-05,2.1205344,3.9494873e-05,2.4380313e-05,-2.2189438,3.889781e-05,2.398044e-05
161.3904761904762,0.0815750712577327,0.0778382228469053,742.5508075892448,0.00557037,0.027969837,1.0741508,0.72809255,28.925903416617817,5.16814803738596,20.144471856932803,4.890233070260396,23.8234544049004,4.938426929801096,4.237331325112629,3.954691593647925,21.380083838636857,3.3607135654409057,49.1517437338955,2.752172115646379,-199.32996,85.33391,0.0022177643,0.00087463984,29.799492,0.0015240021,0.0005081644,-4.0025897,21.274004,0.00067390845,0.00029601794,51.324413,15.560825,0.0006713914,0.0002242151,13.161054,10.830964,0.00015135255,0.000102678765,8.365986,9.704986,-0.00055606704,-8.957167e-05,5.3332872,8.476493,-0.0009360332,-0.00039680232,8.7194605,9.403356,-0.00031929073,-0.00013749339,-0.7156374,7.1047993,-0.00026098447,-6.6871886e-05,0.56005347,6.100699,0.00010071115,0.00013551116,-2.0545192,0.00046314375,7.508613e-05,-0.70129067,0.0005286949,0.00020672487,-3.3333879,0.000229924,0.00014931802
53.0318820861678,0.1192312691549912,0.0722636801870807,586.3184969580055,0.011955034,0.032995015,1.0403148,0.75953346,24.75093968765244,5.402417129379242,19.55746595718658,5.182880779116909,22.664691187047055,4.839314235320979,3.847997292815468,3.93475810826118,20.33239834988249,3.177167785698467,48.10584934766197,2.56271947191645,-160.4144,103.94263,0.0044274805,-0.022459766,24.5357,-0.0020625438,-0.011804953,3.47558,15.067719,-0.0073612942,-0.0021411676,42.240776,12.913446,-0.003440979,-0.0033075493,5.6565895,7.9813886,-0.0046282723,-0.002305793,11.555619,7.746355,-0.0063643623,-0.003482384,2.8148232,7.8334866,-0.0061979373,-0.0024188485,2.9400551,6.55698,-0.0064448155,-0.00104971,1.7564468,6.4121566,-0.0041976613,0.0014265961,6.1282954,6.693355,-0.0031285447,0.00088551815,0.7794772,-0.0046473807,0.0010902038,4.2331185,-0.006090522,0.0011286874,1.136205,-0.0034742071,0.0019193667
186.7731065759637,0.1071518756215813,0.0686366340018619,750.8354396969371,0.01110155,0.029823877,1.2246289,1.2129213,29.398914812664625,5.322076129546862,18.880359936778586,4.877715037331289,21.655228582562582,4.671397749600373,4.24945394047009,3.450927668020959,18.743591144382204,3.1393336470513997,47.90611485257062,3.0046748991771275,-154.9698,85.54766,-6.31597e-05,-4.2460797e-05,23.751463,-8.9053545e-05,-5.9682003e-05,27.056034,10.254101,-8.820634e-05,-5.8606955e-05,38.070312,10.828987,-8.680665e-05,-5.6825782e-05,11.3299265,8.617052,-8.486492e-05,-5.4361717e-05,13.8863125,7.5286274,-8.240166e-05,-5.1240077e-05,6.6882286,7.151826,-7.943429e-05,-4.7492023e-05,6.137384,7.4418545,-7.599571e-05,-4.3160995e-05,3.5440953,7.7769976,-7.21138e-05,-3.8295348e-05,6.8711987,7.1018925,-6.782623e-05,-3.294489e-05,2.240882,-6.317239e-05,-2.7167669e-05,5.6759877,-5.8192036e-05,-2.1028687e-05,1.9927862,-5.2934913e-05,-1.4591401e-05
90.55215419501134,0.1610415414663461,0.0747928900897189,594.5729801642601,0.033981975,0.06362954,1.1553464,0.841993,26.301235090335325,5.422183096538577,17.0389787624236,4.588054475119754,21.1341510762258,5.418930608125884,4.042437939648806,3.24302003567518,16.33236793144041,2.363193577364365,47.03229632250997,2.4495040689939604,-104.28742,67.91364,0.0050676395,0.0039962693,20.748602,0.0017349058,0.0009067879,6.351764,13.253002,0.0012339437,0.0005394773,24.647436,12.176746,0.0028727301,0.00203439,7.406703,12.078824,0.00055459194,4.3301705e-05,18.06127,9.49999,0.0023826682,0.0015933004,6.143804,9.067629,0.0022572882,0.0015290546,7.9352612,7.6073923,0.0009399096,0.00048214186,2.1751056,8.269303,0.0015075194,0.0009930325,4.966987,7.236627,0.00093106023,0.0005828658,2.989587,0.0004229635,0.0001562375,6.3451204,0.000565558,0.00030246237,-0.6521205,0.00063761626,0.00050639355
140.7898866213152,0.0839323582309531,0.0551035302618305,657.321381498637,0.0028342942,0.016512709,1.092448,0.74638623,27.54529839688272,5.344141309193632,22.688082993409868,4.426952246111192,25.79548545540265,4.61391347243477,4.511227814850618,4.7531331588230366,23.995232857574084,4.075835267153877,51.991665706061895,3.9518155468533984,-180.25182,94.68692,-0.001273822,0.00069244445,34.27362,-0.00023457872,-0.00022277982,-5.7652297,33.173935,0.0016163952,-0.0014373843,54.237385,13.628871,0.0016565776,-0.0010672203,6.6253033,13.561932,0.0016223587,-0.000785838,10.692426,9.545367,0.001472431,-0.00053185516,0.50374055,11.007466,0.0008918995,1.4550453e-06,6.0576816,8.279891,0.0009400459,-0.00013604625,5.3039303,8.015328,0.00089334784,-0.00027103868,7.520183,8.530921,0.00029012805,9.61084e-05,4.066145,0.00027300706,3.0099716e-05,7.438429,0.00047035134,-0.00014384695,3.5316813,3.7281996e-05,0.00025287812
